style;color;name;image_url;description;season
EQYJV04203;CRE0;EVD CLICKER VL (CRE0);;"__Use:__ Beach
BENEFITS
Durable. Comfortable. Quick-drying
MADE BETTER
Made with 45% recycled polyester fibres from textile waste and 45% from plastic bottles
PFC Free durable water repellent treatment
__Fabric:__ Everyday Fabric, Recycled polyester [125 g/m2]
FEATURES
__Fit:__ Straight leg fit
Timeless style
__Fly:__ No
__Waist:__ Elasticated waistband
__Outseam:__ 17"" outseam
__Closure:__Waisted Drawcord
__Pockets:__ Side-entry pockets
Back patch pocket
Iconic Clicker logo screen printed vertically on the left side panel
Key bungee cord inside pocket";261
EQBJV03541;KTP0;EVD CLICKER (KTP0);;"__Use:__ Beach
BENEFITS
Durable. Comfortable. Quick-drying
MADE BETTER
Made with 45% recycled polyester fibres from textile waste and 45% from plastic bottles
PFC Free durable water repellent treatment
__Fabric:__ Everyday Fabric, Recycled polyester [125 g/m2]
FEATURES
__Fit:__ Straight leg fit
Timeless style
__Fly:__ No
__Waist:__ Elasticated waistband
__Outseam:__ 15"" outseam
__Closure:__Waisted Drawcord
__Pockets:__ Side-entry pockets
Back patch pocket
Iconic Clicker logo screen printed vertically on the left side panel
Key bungee cord inside pocket";261
EQYZT08263;KVJ0;EVO ORIGINAL BS (KVJ0);;"__Fabric:__ Lightweight organic cotton jersey fabric [160 g/m2]
__Fit:__ Classic, comfortable regular fit
__Neck:__ Crew neckline
Rib knit collar
Quiksilver art on chest and back
Quiksilver recycled label pack";261
AQYAA03357;CRE0;SLIM RAYS (CRE0);;"__Fabric:__ Polyurethane fabric
__Compartments:__ Interior card slots
__Pockets:__ Zip coin pocket
Size M Unfolded: 3.50"" [H] x 9.25"" [W] inch / 8.9 [H] x 23.5 [W] cm
__Branding:__ Front emboss logo.";261
EQBZT04951;BLC0;STARFISH STAMP (BLC0);;"__Fabric:__ Cotton, recycled cotton blend jersey fabric [160 g/m2]
__Fit:__ Classic, comfortable regular fit
__Neck:__ Crew neckline
Screen print on chest
Quiksilver woven label on sleeve";261
EQWBT03043;RQZ0;BOFIELD TOTE (RQZ0);;"__Fabric:__ Printed cotton twill
Roomy main compartment with small internal pocket
PU handles
Woven label branding";261
EQYZT08204;CJZ0;SALT WATER (CJZ0);;"__Fabric:__ Organic Cotton fabric [160 g/m2]
__Fit:__ Comfort fit
__Neck:__ Crew neck
Rib 1x1 at collar
Chest embroidery
Heavy wash for a vintage look
Quiksilver recycled label pack";261
EQYZT08205;CJZ0;SALT WATER POCK (CJZ0);;"__Fabric:__ Organic Cotton fabric [180 g/m2]
__Fit:__ Comfort fit
__Neck:__ Crew neck
Rib 1x1 at collar
Chest pocket
Heavy wash for a vintage look
Quiksilver recycled label pack";261
EQBZT04897;RQZ0;EV COMP LOGO YT (RQZ0);;"__Fabric:__ Cotton Jersey, [160 g/m2]
__Fit:__ Regular Fit
__Neck:__ Crew Neck
Screen Print on Chest
Quiksilver Label at Sleeve Hem";261
EQWZT03196;GCC0;ESSENTIALSSTEE (GCC0);;"__Fabric:__ Organic Cotton, [160 g/m2]
__Fit:__ Standard Crop Fit
__Neck:__ Crew Neck
__Wash:__ Garment Dye with Heavy Wash for Vintage Look
Logo Embroidery at Chest
Ribbed Collar
Recycled Woven Flag Label in Side Seam";261
EQWZT03207;BLC0;EXTRA TANK (BLC0);;"__Fabric:__ Lightweight pure organic cotton fabric [160 g/m2]
__Fit:__ Sleeveless crop tank fit
__Neck:__ Crew neckline
Quiksilver graphic on chest and back
Rib knit collar
__Wash:__ Garment wash with soft hand-feel
Recycled woven flag label with logo in side seam";261
EQYFT05194;GCC0;GRAPHIC (GCC0);;"__Fabric:__ Cotton, polyester blend [280 g/m2]
Brushed inside for softness
__Fit:__ Classic, comfortable regular fit
__Pockets:__ Kangaroo pouch pocket
Rib knit cuffs and hem
Hood with drawcord
Art on chest and back
Quiksilver recycled woven label pack";261
EQYBS04930;BQV6;HIGHLINE PT (BQV6);;"__Use:__ Surfing, Train, Beach
BENEFITS
4-way stretch. Breathable. Lightweight. Quick-drying
Micro-perforated fabric engineered into our Highline performance design
MADE BETTER
Made with 50% recycled polyester fibres from textile waste and 35% from a bio-based polyester created from captured carbon dioxide
PFC Free durable water repellent treatment
__Fabric:__ Highlite Fabric, recycled polyester, polyester, elastane [160 g/m2]
FEATURES
__Fit:__ Highline fit
Side scallop detail with piping
__Fly:__ Performance
__Waist:__ Fixed
__Outseam:__ 20"" outseam
__Closure:__Adaptive low profile drawcord closure
__Pockets:__ Side zip pocket
Iconic Mountain and Wave logo
Key bungee cord inside pocket";261
EQYWT04674;TKS1;STONETOWN (TKS1);;"__Fabric:__ Cotton [110 g/m2]
__Fit:__ Comfort fit, slightly wider for more comfort
Regular button closure
Yarn-dyed plaid
Quiksilver recycled woven label pack";261
EQKFT03408;BLC0;KNOWLEDGE AERA (BLC0);;"__Fabric:__ Organic cotton, recycled polyester blend [280 g/m2]
Brushed inside for softness
__Fit:__ Classic, comfortable regular fit
Hooded design
Rib knit cuffs and bottom hem
Kangaroo pocket
Colour blocked design
Art on chest
Quiksilver recycled woven label pack";261
EQYFT05158;CJZ0;SALT WATER CREW (CJZ0);;"__Fabric:__ Cotton, Recycled Cotton, Recycled Polyester, 280 g/m2
__Finish:__ Inside Brushed
__Fit:__ Comfort Fit
Rib 1x1 at Cuffs and Bottom Hem
__Details:__ Embroidery on Chest
Quiksilver Recycled Woven Label Pack";261
EQYFT05158;GNZ0;SALT WATER CREW (GNZ0);;"__Fabric:__ Cotton, Recycled Cotton, Recycled Polyester, 280 g/m2
__Finish:__ Inside Brushed
__Fit:__ Comfort Fit
Rib 1x1 at Cuffs and Bottom Hem
__Details:__ Embroidery on Chest
Quiksilver Recycled Woven Label Pack";261
EQBZT04964;BJK0;URBAN NOMAD 1 (BJK0);;"__Fabric:__ Cotton recycled cotton jersey fabric [160 g/m2]
__Fit:__ Regular fit
__Neck:__ Crew neck
Screen print on chest and back
Quiksilver woven label on sleeve";261
EQYZT08263;GRT0;EVO ORIGINAL BS (GRT0);;"__Fabric:__ Lightweight organic cotton jersey fabric [160 g/m2]
__Fit:__ Classic, comfortable regular fit
__Neck:__ Crew neckline
Rib knit collar
Quiksilver art on chest and back
Quiksilver recycled label pack";261
EQWBT03043;GNZ0;BOFIELD TOTE (GNZ0);;"__Fabric:__ Printed cotton twill
Roomy main compartment with small internal pocket
PU handles
Woven label branding";261
EQYAA04063;CRE6;THEEVERYDAILY (CRE6);;"__Fabric:__ Recycled Polyester [600D], Corduroy, Cotton Canvas
__Pockets:__ External Zip Coin Pocket
Inside Card Slots
Woven Label
__Size:__ Small [10.7 x 7.5 cm]
Medium [12.5 x 9.1 cm]
Large [13.7 x 9.2 cm]";261
EQWZT03207;GCC0;EXTRA TANK (GCC0);;"__Fabric:__ Lightweight pure organic cotton fabric [160 g/m2]
__Fit:__ Sleeveless crop tank fit
__Neck:__ Crew neckline
Quiksilver graphic on chest and back
Rib knit collar
__Wash:__ Garment wash with soft hand-feel
Recycled woven flag label with logo in side seam";261
EQYZT08300;CMK0;SERENITY SPLASH (CMK0);;"__Fabric:__ Organic cotton fabric [220 g/m2]
__Fit:__ Comfort fit, slightly wider for more comfort
__Neck:__ Crew neck
Rib knit collar
Quiksilver art on chest and back
__Wash:__ Heavy wash for vintage look
Quiksilver recycled label pack";261
EQYFT05194;BLC0;GRAPHIC (BLC0);;"__Fabric:__ Cotton, polyester blend [280 g/m2]
Brushed inside for softness
__Fit:__ Classic, comfortable regular fit
__Pockets:__ Kangaroo pouch pocket
Rib knit cuffs and hem
Hood with drawcord
Art on chest and back
Quiksilver recycled woven label pack";261
EQYFT05158;MKT0;SALT WATER CREW (MKT0);;"__Fabric:__ Cotton, Recycled Cotton, Recycled Polyester, 280 g/m2
__Finish:__ Inside Brushed
__Fit:__ Comfort Fit
Rib 1x1 at Cuffs and Bottom Hem
__Details:__ Embroidery on Chest
Quiksilver Recycled Woven Label Pack";261
EQYBS04916;RZM0;HIGHLINE (RZM0);;"__Use:__ Surfing, Train, Beach
BENEFITS
4-way stretch. Breathable. Lightweight. Quick-drying
Micro-perforated fabric engineered into our Highline performance design
MADE BETTER
Made with 50% recycled polyester fibres from textile waste and 35% from a bio-based polyester created from captured carbon dioxide
PFC Free durable water repellent treatment
__Fabric:__ Highlite Fabric, recycled polyester, polyester, elastane [160 g/m2]
FEATURES
__Fit:__ Highline fit
Side scallop detail with piping
__Fly:__ Performance
__Waist:__ Fixed
__Outseam:__ 20"" outseam
__Closure:__Adaptive low profile drawcord closure
__Pockets:__ Side zip pocket
Iconic Mountain and Wave logo
Key bungee cord inside pocket";261
EQBZT04964;MKT0;URBAN NOMAD 1 (MKT0);;"__Fabric:__ Cotton recycled cotton jersey fabric [160 g/m2]
__Fit:__ Regular fit
__Neck:__ Crew neck
Screen print on chest and back
Quiksilver woven label on sleeve";261
EQYZT08263;BYC0;EVO ORIGINAL BS (BYC0);;"__Fabric:__ Lightweight organic cotton jersey fabric [160 g/m2]
__Fit:__ Classic, comfortable regular fit
__Neck:__ Crew neckline
Rib knit collar
Quiksilver art on chest and back
Quiksilver recycled label pack";261
EQYAA04063;KTP6;THEEVERYDAILY (KTP6);;"__Fabric:__ Recycled Polyester [600D], Corduroy, Cotton Canvas
__Pockets:__ External Zip Coin Pocket
Inside Card Slots
Woven Label
__Size:__ Small [10.7 x 7.5 cm]
Medium [12.5 x 9.1 cm]
Large [13.7 x 9.2 cm]";261
EQYZT08287;WBB0;EV VISTA (WBB0);;"__Fabric:__ Lightweight cotton jersey fabric [160 g/m2]
__Fit:__ Classic, comfortable regular fit
__Neck:__ Crew neckline
Screen print on chest
Quiksilver woven label on sleeve";261
EQYFT05194;KTP0;GRAPHIC (KTP0);;"__Fabric:__ Cotton, polyester blend [280 g/m2]
Brushed inside for softness
__Fit:__ Classic, comfortable regular fit
__Pockets:__ Kangaroo pouch pocket
Rib knit cuffs and hem
Hood with drawcord
Art on chest and back
Quiksilver recycled woven label pack";261
EQYZT08204;BLC0;SALT WATER (BLC0);;"__Fabric:__ Organic Cotton fabric [160 g/m2]
__Fit:__ Comfort fit
__Neck:__ Crew neck
Rib 1x1 at collar
Chest embroidery
Heavy wash for a vintage look
Quiksilver recycled label pack";261
EQYWT04686;KVJ7;APERO CLASSIC (KVJ7);;"__Fabric:__ Cotton poplin [115 g/m2]
__Fit:__ Classic, comfortable regular fit
__Closure:__Regular button closure
All-over printed design
Chest pocket
Recycled Quiksilver label pack";261
EQYFT05158;BGA0;SALT WATER CREW (BGA0);;"__Fabric:__ Cotton, Recycled Cotton, Recycled Polyester, 280 g/m2
__Finish:__ Inside Brushed
__Fit:__ Comfort Fit
Rib 1x1 at Cuffs and Bottom Hem
__Details:__ Embroidery on Chest
Quiksilver Recycled Woven Label Pack";261
EQBZT04951;KTP0;STARFISH STAMP (KTP0);;"__Fabric:__ Cotton, recycled cotton blend jersey fabric [160 g/m2]
__Fit:__ Classic, comfortable regular fit
__Neck:__ Crew neckline
Screen print on chest
Quiksilver woven label on sleeve";261
EQYBS04916;BLC0;HIGHLINE (BLC0);;"__Use:__ Surfing, Train, Beach
BENEFITS
4-way stretch. Breathable. Lightweight. Quick-drying
Micro-perforated fabric engineered into our Highline performance design
MADE BETTER
Made with 50% recycled polyester fibres from textile waste and 35% from a bio-based polyester created from captured carbon dioxide
PFC Free durable water repellent treatment
__Fabric:__ Highlite Fabric, recycled polyester, polyester, elastane [160 g/m2]
FEATURES
__Fit:__ Highline fit
Side scallop detail with piping
__Fly:__ Performance
__Waist:__ Fixed
__Outseam:__ 20"" outseam
__Closure:__Adaptive low profile drawcord closure
__Pockets:__ Side zip pocket
Iconic Mountain and Wave logo
Key bungee cord inside pocket";261
EQYAA04063;BJK7;THEEVERYDAILY (BJK7);;"__Fabric:__ Recycled Polyester [600D], Corduroy, Cotton Canvas
__Pockets:__ External Zip Coin Pocket
Inside Card Slots
Woven Label
__Size:__ Small [10.7 x 7.5 cm]
Medium [12.5 x 9.1 cm]
Large [13.7 x 9.2 cm]";261
EQYZT08287;MKT0;EV VISTA (MKT0);;"__Fabric:__ Lightweight cotton jersey fabric [160 g/m2]
__Fit:__ Classic, comfortable regular fit
__Neck:__ Crew neckline
Screen print on chest
Quiksilver woven label on sleeve";261
EQYZT08264;KTA0;EVO BLOSSOM OF (KTA0);;"__Fabric:__ Lightweight organic cotton jersey fabric [160 g/m2]
__Fit:__ Comfort fit, slightly wider for more comfort
__Neck:__ Crew neckline
Rib knit collar
Quiksilver art on chest and back
Quiksilver recycled label pack";261
EQYFT05194;PKS0;GRAPHIC (PKS0);;"__Fabric:__ Cotton, polyester blend [280 g/m2]
Brushed inside for softness
__Fit:__ Classic, comfortable regular fit
__Pockets:__ Kangaroo pouch pocket
Rib knit cuffs and hem
Hood with drawcord
Art on chest and back
Quiksilver recycled woven label pack";261
EQYWT04692;CJZ0;SMOKE TRAIL (CJZ0);;"__Fabric:__ Cotton corduroy fabric
__Fit:__ Classic, comfortable regular fit
__Closure:__Regular button closure
Chest pocket
Chalk wash with softener
Cuffs with button closure
Quiksilver label on pocket
Curved hem";261
EQBZT04965;PKS0;STREET ECHO SS (PKS0);;"__Fabric:__ Cotton recycled cotton jersey fabric [160 g/m2]
__Fit:__ Regular fit
__Neck:__ Crew neck
Screen print on chest and back
Quiksilver woven label on sleeve";261
EQYZT08265;KVJ0;EVO LEARNING FR (KVJ0);;"__Fabric:__ Lightweight organic cotton jersey fabric [160 g/m2]
__Fit:__ Classic, comfortable regular fit
__Neck:__ Crew neckline
Rib knit collar
Quiksilver art on chest and back
Quiksilver recycled label pack";261
EQBZT04965;KVJ0;STREET ECHO SS (KVJ0);;"__Fabric:__ Cotton recycled cotton jersey fabric [160 g/m2]
__Fit:__ Regular fit
__Neck:__ Crew neck
Screen print on chest and back
Quiksilver woven label on sleeve";261
EQKFT03411;KTP0;QUIK GLOBE HOOD (KTP0);;"__Fabric:__ Cotton polyester blend [280 g/m2]
Brushed inside for softness
__Fit:__ Classic, comfortable regular fit
Hooded design
Rib knit cuffs and bottom hem
Kangaroo pocket
Art on chest and back
Quiksilver recycled woven label pack

";261
EQYZT08287;PFJ0;EV VISTA (PFJ0);;"__Fabric:__ Lightweight cotton jersey fabric [160 g/m2]
__Fit:__ Classic, comfortable regular fit
__Neck:__ Crew neckline
Screen print on chest
Quiksilver woven label on sleeve";261
EQYZT08264;CMK0;EVO BLOSSOM OF (CMK0);;"__Fabric:__ Lightweight organic cotton jersey fabric [160 g/m2]
__Fit:__ Comfort fit, slightly wider for more comfort
__Neck:__ Crew neckline
Rib knit collar
Quiksilver art on chest and back
Quiksilver recycled label pack";261
EQYZT08265;BGA0;EVO LEARNING FR (BGA0);;"__Fabric:__ Lightweight organic cotton jersey fabric [160 g/m2]
__Fit:__ Classic, comfortable regular fit
__Neck:__ Crew neckline
Rib knit collar
Quiksilver art on chest and back
Quiksilver recycled label pack";261
EQYZT08287;KVJ0;EV VISTA (KVJ0);;"__Fabric:__ Lightweight cotton jersey fabric [160 g/m2]
__Fit:__ Classic, comfortable regular fit
__Neck:__ Crew neckline
Screen print on chest
Quiksilver woven label on sleeve";261
EQYZT08311;WBB0;EV QUIKGLOBE MU (WBB0);;"__Fabric:__ Lightweight cotton jersey fabric [160 g/m2]
__Fit:__ Sleeveless muscle fit
__Neck:__ Crew neckline
Screen print on chest and back
Quiksilver woven label on hem";261
EQYZT08311;GRT0;EV QUIKGLOBE MU (GRT0);;"__Fabric:__ Lightweight cotton jersey fabric [160 g/m2]
__Fit:__ Sleeveless muscle fit
__Neck:__ Crew neckline
Screen print on chest and back
Quiksilver woven label on hem";261
EQYZT08311;KVJ0;EV QUIKGLOBE MU (KVJ0);;"__Fabric:__ Lightweight cotton jersey fabric [160 g/m2]
__Fit:__ Sleeveless muscle fit
__Neck:__ Crew neckline
Screen print on chest and back
Quiksilver woven label on hem";261
EQYZT08284;PKS0;EV STARFISH STA (PKS0);;"__Fabric:__ Lightweight cotton jersey fabric [160 g/m2]
__Fit:__ Comfort fit, slightly wider for more comfort
__Neck:__ Crew neckline
Screen print on chest
Quiksilver woven label on sleeve";261
EQBJV03538;BJK6;EVERYDAY HOLMES (BJK6);;"__Use:__ Beach
BENEFITS
Durable. Comfortable. Quick-drying
MADE BETTER
Made with 45% recycled polyester fibres from textile waste and 45% from plastic bottles
PFC Free durable water repellent treatment
__Fabric:__ Everyday Fabric, Recycled polyester [125 g/m2]
FEATURES
__Fit:__ Straight leg fit
Timeless style
__Fly:__ No
__Waist:__ Elasticated waistband
__Outseam:__ 16"" outseam
__Closure:__Waisted Drawcord
__Pockets:__ Side-entry pockets
Back patch pocket
Iconic Mountain and Wave logo";261
EQYWT04678;KVJ1;MERCURY DOUBLE (KVJ1);;"__Fabric:__ Cotton, polyester blend [125 g/m2]
__Fit:__ Classic, comfortable regular fit
__Closure/Neck:__ Button up with single piece collar
Slight curve hem
Yarn-dyed check design
Single chest pockets
__Wash:__ Garment wash with soft hand-feel
QS Mercury woven label on chest pocket";261
EQYJV04217;KTP1;STRETCH PRINTED (KTP1);;"__Use:__ Beach
BENEFITS
4-way stretch. Durable. Comfortable. Quick-drying
MADE BETTER
Made with 45% recycled polyester fibres from textile waste and 45% from plastic bottles
PFC Free durable water repellent treatment
__Fabric:__ Remade Stretch Fabric, recycled polyester, elastane [160 g/m2]
FEATURES
__Fit:__ Straight leg fit
Timeless style
__Fly:__ No
__Waist:__ Elasticated waistband
__Outseam:__ 16"" outseam
__Closure:__Waisted Drawcord
__Pockets:__ Side-entry pockets
Back pocket with flap
Iconic Mountain and Wave logo
Key bungee cord inside pocket";261
EQYJV04217;MKT1;STRETCH PRINTED (MKT1);;"__Use:__ Beach
BENEFITS
4-way stretch. Durable. Comfortable. Quick-drying
MADE BETTER
Made with 45% recycled polyester fibres from textile waste and 45% from plastic bottles
PFC Free durable water repellent treatment
__Fabric:__ Remade Stretch Fabric, recycled polyester, elastane [160 g/m2]
FEATURES
__Fit:__ Straight leg fit
Timeless style
__Fly:__ No
__Waist:__ Elasticated waistband
__Outseam:__ 16"" outseam
__Closure:__Waisted Drawcord
__Pockets:__ Side-entry pockets
Back pocket with flap
Iconic Mountain and Wave logo
Key bungee cord inside pocket";261
